essay_id,teacher_id,Choose,N_BREAK,is_control,student_id,first_name,last_name,first_draft,feedback_level,second_draft,prompt,submit_time,start_revise_time,end_revise_time,revising_time,match_before,match_after
138,139,11.00,22,0,26,J,W,"No,the author convince that winning against poverty is achievable in our life because they had to worry about the malaria, paying school fees and tattered to find clothes for them.

one example is the malaria there are is one disease, common Africa,the way I can support that in the text it said ""That is preventable and treatable.Mosquitoes carry malaria, and infect people by biting them and they carry chemicals.


example two is that they they have to wear tattered clothes the way I can support that in the text it said ""The unpaved dirt road made our car jump as we traveled ",2,"No,the author convince that winning against poverty is achievable in our life because they had to worry about the malaria, poverty meaning they are poor and tattered to find clothes for them.

1. example is the malaria there are is one disease, common Africa,the way I can support that in the text it said ""That is preventable and treatable.Mosquitoes carry malaria, and infect people by biting them and they carry chemicals.

2. example  is that they  have to wear tattered clothes the way I can support that in the text it said ""Little kids were rapped in their mothers' back, or running around in bare feet tattered clothing.

3. example is the people are poor having little or no money the way I can support that in the  text it said ''The plan is to get people out of poverty, assure them access to health care and help them stabilizes the economy and quality of life in their communities.

The reason why I said no that the author did not convince me is because these people had to worry about so much thing like trying to find to clothes to put on there back like us we have clothes to put on our back. But these people have to worry about a lot of things like truing to reach there goal before 2025. It will be a hard task to do but they keep trying.",1,2018-11-28 10:44:15.0,2018-12-04 14:54:00.0,2018-12-04 15:27:18.0,00:30:29,"[nothe, author, convince, that, winning, against], [poverty, is, achievable, in, our, life], [about, the, malaria, paying, school, fees, and, tattered, to, find, clothes], [malaria, there, are, is, one, disease], [carry, malaria, and, infect, people, by], [they, they, have, to, wear, tattered], [text, it, said, the, unpaved, dirt]","[nothe, author, convince, that, winning, against], [poverty, is, achievable, in, our, life], [poor, and, tattered, to, find, clothes], [malaria, there, are, is, one, disease], [carry, malaria, and, infect, people, by], [that, they, have, to, wear, tattered], [the, economy, and, quality, of, life], [to, reach, there, goal, before, 2025], [it, will, be, a, hard, task]"
122,139,11.00,22,0,27,E,W,"     ""Do you think poverty is able to be fixed?"" In the text "" A Brighter Future"" it tells you about how poverty can be fixed. It tells about Hannah Sachs looking at how bad poverty is in Sauri Kenya, and Hannah and Millennium Villages fix poverty. The author convinced me that anyone can fix poverty so no one can be poor and sick.                                                                      
     This is two reasons how Hannah convinced me. According to the text ""A Brighter Future"" it says,"" The Yala Sub-District Hospital has medicine, free of charge, for all common diseases."" This shows that the hospitals have medicine for diseases now. Here is another reason she convinced me. According to the text it says,"" there are no school fees, and the school now serves lunched for the students."" This shows that the students can get better education because there is no fees.                                                                                                                             
     This is two last reasons that Hannah Sachs convinced me that fixing poverty is possible. According to the text ""A Brighter Future"" it says,"" the hunger crisis has addressed with fertilizer and seeds, as well as the tools needing to maintain the food supply."" This shows that the people of Sauri won't have a hard time getting food. Here is a final reason Hannah convinced me. According to the text it says,"" bed nets are used in every sleeping site in Sauri."" This shows that people are using bed nets more so they won't get bit by mosquitoes.                                        
     In conclusion, that is how the author Hannah Sachs convinced me to believe poverty can be fixed so no one can be poor. But, do you still think poverty can be fixed? You might even be able to help fix poverty yourself!",3,"""Do you think poverty is able to be fixed?"" In the text "" A Brighter Future"" it tells you about how poverty can be fixed. It tells about Hannah Sachs looking at how bad poverty is in Sauri Kenya, and Hannah and Millennium Villages fix poverty. The author convinced me that anyone can fix poverty so no one can be poor and sick.

This is two reasons how Hannah convinced me. According to the text ""A Brighter Future"" it says,"" The Yala Sub-District Hospital has medicine, free of charge, for all common diseases."" This shows that the hospitals have medicine for diseases now. Here is another reason she convinced me. According to the text it says,"" there are no school fees, and the school now serves lunched for the students."" This shows that the students can get better education because there is no fees.

This is two last reasons that Hannah Sachs convinced me that fixing poverty is possible. According to the text ""A Brighter Future"" it says,"" the hunger crisis has addressed with fertilizer and seeds, as well as the tools needing to maintain the food supply."" This shows that the people of Sauri won't have a hard time getting food. Here is a final reason Hannah convinced me. According to the text it says,"" bed nets are used in every sleeping site in Sauri."" This shows that people are using bed nets more so they won't get bit by mosquitoes.

In conclusion, that is how the author Hannah Sachs convinced me to believe poverty can be fixed so no one can be poor. But, do you still think poverty can be fixed? You might even be able to help fix poverty yourself!",1,2018-11-28 10:34:33.0,2018-12-04 14:54:55.0,2018-12-04 14:59:09.0,00:04:14,"[bad, poverty, is, in, sauri, kenya], [hannah, and, millennium, villages, fix, poverty], [future, it, says, the, yala, subdistrict, hospital, has, medicine, free, of, charge, for, all, common], [it, says, there, are, no, school, fees, and, the, school, now, serves, lunched], [me, that, fixing, poverty, is, possible], [future, it, says, the, hunger, crisis], [has, addressed, with, fertilizer, and, seeds, as, well, as, the, tools, needing], [the, text, it, says, bed, nets], [this, shows, that, people, are, using]","[bad, poverty, is, in, sauri, kenya], [hannah, and, millennium, villages, fix, poverty], [future, it, says, the, yala, subdistrict, hospital, has, medicine, free, of, charge, for, all, common], [it, says, there, are, no, school, fees, and, the, school, now, serves, lunched], [me, that, fixing, poverty, is, possible], [future, it, says, the, hunger, crisis], [has, addressed, with, fertilizer, and, seeds, as, well, as, the, tools, needing], [the, text, it, says, bed, nets], [this, shows, that, people, are, using]"
121,139,11.00,22,0,12,B,H," Yes I do think winning the fight against poverty is achievable  in our lifetime. The reason I think this way is because the text is telling me that yes it is going to take along time to met the goal it states in the text that ""The goals are supposed to be met by 2025; some other targets are set for 2035."" so yes I do know that this could take a couple of years to complete their goals but I do believe that they can do it. The reason I do believe this is because in the text it states that ""The people of Sauri have made amazing progress in just eight years.""so I believe that in another eight years they will have met another goal.But what also makes me think they will met their goal is this very statement ""But Sauri's progress shows us all that winning the fight against poverty is a achievable in our lifetime"". That is why I believe that the fight against poverty is achievable in our lifetime.But I also believe that if you work hard and if you put your mind to it you can do any thing.",1,"Yes I do think winning the fight against poverty is achievable in our lifetime. The reason I think this way is because the text is telling me that yes it is going to take along time to met the goal it states in the text that ""The goals are supposed to be met by 2025; some other targets are set for 2035."" so yes I do know that this could take a couple of years to complete their goals but I do believe that they can do it. The reason I do believe this is because in the text it states that ""The people of Sauri have made amazing progress in just eight years.""so I believe that in another eight years they will have met another goal.But what also makes me think they will met their goal because of this statement ""But Sauri's progress shows us all that winning the fight against poverty is a achievable in our lifetime.So when she said this it  let me think that it  is going to take a very long time to rachieve this goal  but it will be worth it  in the end and many people will be thankful for your help or her help because  these people are in need of help and she helped them so they sould be very thankful for her her help.But I also believe that if you work hard and if you put your mind to it you can do any thing. That is why I believe that the fight against poverty is achievable in our 
lifetime",1,2018-11-28 10:31:29.0,2018-12-04 14:54:39.0,2018-12-04 15:28:51.0,00:34:12,"[do, think, winning, the, fight, against], [along, time, to, met, the, goal], [of, sauri, have, made, amazing, progress]","[do, think, winning, the, fight, against], [along, time, to, met, the, goal], [of, sauri, have, made, amazing, progress]"
127,139,11.00,22,0,10,D,G,A better life in 2018 yes i do because in the text it says''. ''The Yala sub district hospital has medicine free of charge for all of the most common diseases pg 2. Water is connected to the hospital which also has a generator for electricity pg 3.Bed nets are used in every sleeping site in Sauri pg 4. Also the hunger crisis has been addressed with fertilizer and seeds as well as the tools needed to maintain the food supply pg 5.,3,A better life in 2018 yes i do because in the text it says''. ''The Yala sub district hospital has medicine free of charge for all of the most common diseases pg 2. Water is connected to the hospital which also has a generator for electricity pg 3.Bed nets are used in every sleeping site in Sauri pg 4. Also the hunger crisis has been addressed with fertilizer and seeds as well as the tools needed to maintain the food supply pg 5. This included each piece of my evidence and this helps me explain how it supports my evidence to elaborate  ,1,2018-11-28 10:38:10.0,2018-12-04 15:01:53.0,2018-12-04 15:38:52.0,00:34:54,"[a, better, life, in, 2018, yes], [the, yala, sub, district, hospital, has, medicine, free, of, charge], [all, of, the, most, common, diseases, pg, 2, water, is, connected, to, the, hospital], [electricity, pg, 3bed, nets, are, used], [pg, 4, also, the, hunger, crisis], [been, addressed, with, fertilizer, and, seeds, as, well, as, the, tools]","[a, better, life, in, 2018, yes], [the, yala, sub, district, hospital, has, medicine, free, of, charge], [all, of, the, most, common, diseases, pg, 2, water, is, connected, to, the, hospital], [electricity, pg, 3bed, nets, are, used], [pg, 4, also, the, hunger, crisis], [been, addressed, with, fertilizer, and, seeds, as, well, as, the, tools], [pg, 5, this, included, each, piece]"
119,139,11.00,22,0,07,J,C," 
        Yes the author convice me that ""winning the figth against poverty is achievable in our lifetime 
       One example is the text say "" The Yala Sub-District Hospital has medicine,free of charge, for all of the most common diseaases."" This show that the Millennium Village Project help the hospital get what the need like medicine, freeof charge, for all of the most common diseases.     
     Another example is when the schools get the supplies.In the text say "" In 2010, the schools had minimal supplies like books, paper and pencils, but the sudents wanted to learn."" This show that the Millennium Village Project also can help schools get supplies but in 2018 it give them water, food, and electricity.
   Last example is in the text ""The hunger crisis has been addressed with ferilizer and seeds, as well as tools needed to maintain the food supply."" This show that the Millennium Village  Project help the farmers grow their crops. 
   Over all the Millennium Villages Project can win the fight against poverty is achievable in our lifetime.",3,"Yes! The author convince me that ""winning the fight against poverty is achievable in our lifetime.''The Millennium  Village  Project like medicine,food,supplies,fertilizer,and electricity. 

One example is the text say "" The Yalta Sub-District Hospital has medicine,free of charge, for all of the most common diseases."" The Millennium Village Project also  help the hospital get what the need like medicine, free of charge, for all of the most common diseases. This show that the hospital can save people life.

Another example is when the schools get the supplies.In the text say "" In 2010, the schools had minimal supplies like books, paper and pencils, but the students wanted to learn.""Also the Millennium Village Project also can help schools get supplies but in 2018 it give them water, food, and electricity.This show that we can make school have food,water,and electricity   

Last example is in the text ""The hunger crisis has been addressed with fertilizer and seeds, as well as tools needed to maintain the food supply.""  The Millennium Village Project help the farmers grow their crops and gave the farmers what they need. This show that the farmers can grow fresh and healthy  

Over all the Millennium Villages Project can win the fight against poverty is achievable in our lifetime.Also they can save life and make the place better.So next time you go their you should write about what it is happen and  tell us what the Millennium Village Project did.",1,2018-11-28 10:29:18.0,2018-12-04 14:54:12.0,2018-12-04 15:15:17.0,00:21:05,"[the, author, convice, me, that, winning], [the, text, say, the, yala, subdistrict], [charge, for, all, of, the, most], [the, need, like, medicine, freeof, charge], [all, of, the, most, common, diseases], [in, 2010, the, schools, had, minimal], [give, them, water, food, and, electricity], [in, the, text, the, hunger, crisis], [and, seeds, as, well, as, tools], [village, project, help, the, farmers, grow]","[the, author, convince, me, that, winning], [text, say, the, yalta, subdistrict, hospital], [charge, for, all, of, the, most, common, diseases], [what, the, need, like, medicine, free], [that, the, hospital, can, save, people], [in, 2010, the, schools, had, minimal], [in, the, text, the, hunger, crisis], [been, addressed, with, fertilizer, and, seeds, as, well, as, tools], [village, project, help, the, farmers, grow], [save, life, and, make, the, place]"
128,139,11.00,22,0,24,L,T,"when they reached the village, they walked to the bar sauri primary school to meet people.  the     year was 2010 the first time. but sauri's progress shows us all that winning the fight against poverty is achievable in our lifetime. ",1,"yes we is going to wen the fight agiest poverty because in the year was 2010  the first time. but sauri, progress shows us all that winning the fight against poverty is achievable in our lifetime. Dramatic changes have occurred in 80 villages across sub-saharan africa. The progress is encouraging to supporters of the millennium villages project. there are many solution to the problem that keep people impoverished.",1,2018-11-28 10:39:07.0,2018-12-04 14:53:53.0,2018-12-04 15:38:48.0,00:44:55,"[village, they, walked, to, the, bar], [all, that, winning, the, fight, against]","[all, that, winning, the, fight, against], [dramatic, changes, have, occurred, in, 80, villages, across, subsaharan], [to, the, problem, that, keep, people]"
131,139,11.00,22,0,16,K,M,"     Yes, winning fights against poverty is absolutely achievable in everyone's lifetime. There are many ways to prevent poverty and many ways to help the poor in the text, ""A Brighter Future."" Also, many examples of why people should help the poverty infected will be described in this prompt.

     Although it will not be easy and may take a while, people such as Hannah Sachs can help and make a difference to the poverty families. One example is that eight years ago, poverty-stricken areas were full of the sick and poor and no medicine, education etc.; but now in 2018, they start to take care of themselves, giving them a better future The text states, ""The goals are supposed to be met by 2025; some other targets set for 2035. . .  A bed net, treated with chemicals that last for five years, keeps malarial mosquitoes away from sleeping people. . . The solutions are simple, yet 20,000 kids die from the disease each day."" This shows that today in 2018, the people of Sauri,Kenya now can have medicine free of charge which saved millions of lives. Also the families of Kenya today have lots of crops due to the fertilizer that the author and other caring people gave to them, but it was not always like that. Another example that convinced me that poverty is achievable for anyone is that their lack of supply of food back then, and their food supply today. According to the text,it states,""Their crops were dying because they could not afford the necessary fertilizer and irrigation. . . The hunger crisis has been addressed with fertilizer and seeds, as well as tools to maintain the food supply. . ."" This shows that ever since the people that have a related heart to the author, the not-so-longer-poverty family food supplies went up, as well as their wealth and health.

    But although the people like the author,Hannah Sachs, they could not keep on helping the poverty people, so they let them go on their own to live their lives independently, like all people should live it. But the people of Kenya now improved because of peoples help,money, and care. Two other examples is that the people of Sauri,Kenya now have education, for free, and water and electricity. Based on the text, it says, ""Many kids in Sauri did not attend school because their parents couldn't afford school fees. . . schools had minimal supplies like books,paper and pencils. . .It was hard for them to concentrate though, as there was no midday meal. . . There are no school fees, and the school now serves lunch for the students. . ."" This shows how education for kids improved over time. Another example is about the water and electricity supply. The author stated, "" . . . lack of fertilizer and water. . . The Yala Sub-District Hospital has medicine, free of charge, for all of the most common diseases. Water is connected to the hospital , which also has a generator for electricity. . ."" This shows that both education and water/electricity supply improved and increased over time. 

    Overall, there are many other ways and effects the poverty people of Kenya had before and after the people such as the author changed their lives. Maybe YOU can make a difference to the world and poverty infected too?",3,"Yes, winning fights against poverty is absolutely achievable in everyone's lifetime. There are many ways to prevent poverty and many ways to help the poor in the text, ""A Brighter Future."" Also, many examples of why people should help the poverty infected will be described in this prompt.

Although it will not be easy and may take a while, people such as Hannah Sachs can help and make a difference to the poverty families. One example is that eight years ago, poverty-stricken areas were full of the sick and poor and no medicine, education etc.; but now in 2018, they start to take care of themselves, giving them a better future The text states, ""The goals are supposed to be met by 2025; some other targets set for 2035. . . A bed net, treated with chemicals that last for five years, keeps malarial mosquitoes away from sleeping people. . . The solutions are simple, yet 20,000 kids die from the disease each day."" This shows that today in 2018, the people of Sauri,Kenya now can have medicine free of charge which saved millions of lives. Also the families of Kenya today have lots of crops due to the fertilizer that the author and other caring people gave to them, but it was not always like that. Another example that convinced me that poverty is achievable for anyone is that their lack of supply of food back then, and their food supply today. According to the text,it states,""Their crops were dying because they could not afford the necessary fertilizer and irrigation. . . The hunger crisis has been addressed with fertilizer and seeds, as well as tools to maintain the food supply. . ."" This shows that in modern day, families and people,like us, can live healthy and stomach-filled lives by working together to improve the poverty-infected lives,wealth and jobs for everyone that's poor.

But although the people like the author,Hannah Sachs, they could not keep on helping the poverty people, so they let them go on their own to live their lives independently, like all people should live it. But the people of Kenya now improved because of peoples help,money, and care. Two other examples is that the people of Sauri,Kenya now have education, for free, and water and electricity. Based on the text, it says, ""Many kids in Sauri did not attend school because their parents couldn't afford school fees. . . schools had minimal supplies like books,paper and pencils. . .It was hard for them to concentrate though, as there was no midday meal. . . There are no school fees, and the school now serves lunch for the students. . ."" This shows how education for kids improved over time. Another example is about the water and electricity supply. The author stated, "" . . . lack of fertilizer and water. . . The Yala Sub-District Hospital has medicine, free of charge, for all of the most common diseases. Water is connected to the hospital , which also has a generator for electricity. . ."" This shows that many kids and families in Sauri, like us, can improve their lives and education by living independently and working to earn respect,trust and care, like all humans and animals should live their lifetime in the world, creating a bright future for all of us.

Overall, there are many other ways and effects the poverty people of Kenya had before and after the people such as the author changed their lives. Maybe YOU can make a difference to the world and poverty infected too?",1,2018-11-28 10:41:56.0,2018-12-04 14:54:55.0,2018-12-04 15:24:16.0,00:29:21,"[yes, winning, fights, against, poverty, is], [people, should, help, the, poverty, infected], [although, it, will, not, be, easy], [make, a, difference, to, the, poverty], [example, is, that, eight, years, ago], [text, states, the, goals, are, supposed], [a, bed, net, treated, with, chemicals], [away, from, sleeping, people, the, solutions, are, simple, yet, 20000, kids, die], [saurikenya, now, can, have, medicine, free, of, charge], [of, crops, due, to, the, fertilizer], [their, lack, of, supply, of, food], [the, textit, statestheir, crops, were, dying, because, they, could, not, afford, the, necessary, fertilizer, and, irrigation], [the, author, the, notsolongerpoverty, family, food], [for, free, and, water, and, electricity], [many, kids, in, sauri, did, not], [their, parents, couldnt, afford, school, fees], [schools, had, minimal, supplies, like, bookspaper], [concentrate, though, as, there, was, no, midday, meal], [school, fees, and, the, school, now, serves], [about, the, water, and, electricity, supply], [lack, of, fertilizer, and, water, the, yala, subdistrict], [water, is, connected, to, the, hospital]","[yes, winning, fights, against, poverty, is], [people, should, help, the, poverty, infected], [although, it, will, not, be, easy], [make, a, difference, to, the, poverty], [example, is, that, eight, years, ago], [text, states, the, goals, are, supposed], [a, bed, net, treated, with, chemicals], [away, from, sleeping, people, the, solutions, are, simple, yet, 20000, kids, die], [saurikenya, now, can, have, medicine, free, of, charge], [of, crops, due, to, the, fertilizer], [their, lack, of, supply, of, food], [the, textit, statestheir, crops, were, dying, because, they, could, not, afford, the, necessary, fertilizer, and, irrigation], [for, free, and, water, and, electricity], [many, kids, in, sauri, did, not], [their, parents, couldnt, afford, school, fees], [schools, had, minimal, supplies, like, bookspaper], [concentrate, though, as, there, was, no, midday, meal], [school, fees, and, the, school, now, serves], [about, the, water, and, electricity, supply], [lack, of, fertilizer, and, water, the, yala, subdistrict], [water, is, connected, to, the, hospital], [care, like, all, humans, and, animals]"
134,139,11.00,22,0,21,L,R,"The quality of life was improved because the Leader felt bad for the people who were poor and little with money. And Hannah felt sad because 20,000 kids die each day from a common disease in Africa called ""Malaria"". Mosquitoes carry the disease and infect people by biting them, kids can die easily and adults get sick. but in 2025 the leader gave them money, Fertilizer, food, and bed nets.",2,"The quality of life was improved because the Leader felt bad for the people who were poor and little with money. And Hannah felt sad because 20,000 kids die each day from a common disease in Africa called ""Malaria"". Mosquitoes carry the disease and infect people by biting them, kids can die easily and adults get sick. but in 2025 the leader gave them money, Fertilizer, food, and bed nets. The school fee was a problem because the students parents were running out of money to pay the school fee. if the parents did not pay the school fee students can't go to school with out paying the school fee. Kids die because mosquitoes caring the disease and parents can't afford bed nets for there kids to sleep. People need fertilizers to grow there crop to eat if not they will die of  hunger.",1,2018-11-28 10:43:57.0,2018-12-04 14:54:56.0,2018-12-04 15:31:11.0,00:36:15,"[the, quality, of, life, was, improved], [felt, sad, because, 20000, kids, die], [each, day, from, a, common, disease], [mosquitoes, carry, the, disease, and, infect, people], [kids, can, die, easily, and, adults], [money, fertilizer, food, and, bed, nets]","[the, quality, of, life, was, improved], [felt, sad, because, 20000, kids, die], [each, day, from, a, common, disease], [mosquitoes, carry, the, disease, and, infect, people], [kids, can, die, easily, and, adults], [money, fertilizer, food, and, bed, nets], [the, school, fee, was, a, problem], [if, the, parents, did, not, pay, the, school, fee, students, cant, go], [need, fertilizers, to, grow, there, crop]"
139,139,11.00,22,0,18,X,N,"   The author would not convince me in many ways. As you shall know there were many challenges you would have to face not so long ago in the Millennium Village and other places that would relate to that. A challenge that would be faced at the Village would be not having the money to provide food for your children or not having the amount of money to help provide shelter,medicine or not even having the money to afford school fees."" Winning the fight  against poverty"" could be achievable in multiple ways but it could take a maximum amount of time,this could be something that would go against the impatient people who can not afford to wait.The text exclaims that ""The goals are supposed to be met by 2025; some other targets are set for 2035.""As you can see this could take a long time and it could be a short time before there would would be another disease that would cause death due to the short amount of money and the short amount of medicine /cures.The text will claim that ..."" yet 20,000 kids die from the disease each day."" There are multiple diseases that could be carried around by insects especially mosquitoes. Mosquitoes carry around a disease known as malaria, malaria is the disease that causes most children to die but adults may get it worse because it claims in the text that "" Kids can die from it easily, adults get very sick"". As you can see many children including adults may die from a disease or may die due to no food in their system so that is when the population may decrease and by the time they have met their goal, not many people will",3,"  The author would not convince me in many ways such as the challenges that were being faced back in the Millennium Village and other places that would relate to that. As you can see that the text has stated that their goal could be made between about 2025 and 2035 that could take a maximum amount of time and back in the Millennium Village because it did not take a maximum amount of time for people to go into coma due to the diseases that would cause deaths everyday. In the text it states that ...""yet 20,000 kids die from the disease each day."" That would be because in the Village there were not a good amount of hospitals close and not many people could afford it so many people could die,so if you reached your goal between 2025 and 2035 many kids could still have not  been to school and many people would be sick due to a disease that is unable to be cured and unable to be payed for. Problems such as school fees, money for food and money to cure diseases  could still be going on once you reach your goal and that could be another problem. It also claims in the text that "" But our first glimpse of Sauri showed us that there was plenty of work to do."" That tells me that that could take a lot of time but like I said they don't have a lot of time. The amount of time they take could affect the people in the Village especially the ill ones. This is why I think the author can not convince me and these are the ways .",1,2018-11-28 10:44:23.0,2018-12-04 14:58:31.0,2018-12-04 15:36:48.0,00:38:17,"[shall, know, there, were, many, challenges], [you, would, have, to, face, not], [food, for, your, children, or, not], [having, the, money, to, afford, school, fees], [winning, the, fight, against, poverty, could, be, achievable, in, multiple], [impatient, people, who, can, not, afford], [exclaims, that, the, goals, are, supposed], [another, disease, that, would, cause, death], [claim, that, yet, 20000, kids, die], [multiple, diseases, that, could, be, carried, around, by, insects, especially, mosquitoes], [most, children, to, die, but, adults], [to, no, food, in, their, system]","[the, challenges, that, were, being, faced], [the, diseases, that, would, cause, deaths], [states, that, yet, 20000, kids, die], [close, and, not, many, people, could, afford], [you, reached, your, goal, between, 2025], [many, kids, could, still, have, not], [unable, to, be, cured, and, unable], [problems, such, as, school, fees, money], [food, and, money, to, cure, diseases]"
308,141,8.00,17,0,08,D.,G,"    Based on the article ,""A Brighter future ,"" I be-leave it is possible to win the fight against poverty.    The ways are get people out of poverty is health care,economy, and quality of life in there  communities.        


    One, Is  the fight for better health care we can do this by  the malaria nets that only cost five dollars. Also they  had cheep  medical supplies.

     Two, too help them them a stabilize the economy is they had they made it esear for the kids to go to school.

     Inconclusive that is how  and the ways people can get out of poverty.",2,"Based on the article ,""A Brighter future ,"" I be-leave it is possible to win the fight against poverty. The ways to get people out of poverty is (health care,economy quality of life in there communities.)

One, Is the fight for better health care.we can get them out poverty by giving them lower prices on things they need. In the text it says, ""A bed net, treated with chemicals that last for five years, keeps malarial mosquitoes away from sleeping people. Each net cost $5."" That is one way to keep them healthy.

Two, they can get you out of poverty by economy by, "" The Yala Sub- District Hospital has medicine, free of charge, for all of the most common diseases.""

 Inconclusive that is how and the ways people can get out of poverty by health care and economy of life in there communities.",1,2018-12-03 11:20:53.0,2018-12-06 14:38:42.0,2018-12-06 15:31:54.0,00:53:12,"[beleave, it, is, possible, to, win], [are, get, people, out, of, poverty], [health, careeconomy, and, quality, of, life], [the, malaria, nets, that, only, cost, five], [esear, for, the, kids, to, go]","[beleave, it, is, possible, to, win], [to, get, people, out, of, poverty], [is, health, careeconomy, quality, of, life], [poverty, by, giving, them, lower, prices], [text, it, says, a, bed, net], [for, five, years, keeps, malarial, mosquitoes], [by, economy, by, the, yala, sub, district, hospital, has, medicine, free, of, charge], [all, of, the, most, common, diseases]"
314,141,8.00,17,0,06,L.,E,"         Based on the article, ""A Brighter Future,''I believe it is possible  to win the fight poverty because there goal is, there access to learn and there health care.
         First,there access to learning is not that good they do not have enough of money to give them any lunch in the day so the starve and get sick because they do not have any food. On paragraph 10 it states that '' It was hard for them to concentrate, through, as there was no midday meal. By the end of the day, kids didn't have any energy.'' So it was hard for the kids to work in school because they have no food. When the kids go to school they need something in there bodies so they can live. There school supplies are not good to they have no money to go out and get school supplies so theirs probably no way to go and get school supplies for new students.
         Lastly, is there is health care. People can't afford health care.  In the text it says when people are sick over Malaria (mah-lair-eeh-ah) kids can die and adults can get sick.  About 20,000 kids can die from this sickness each day.  They use bed nets to keep the Malaria away from them. There are also medicines they use to get rid of the sickness that people are getting.
          
         In conclusion this is why based on the article '' A Brighter Future'' it is possible to win the fight of poverty there goal is to access to learning and there health care.",3,"Based on the article, ""A Brighter Future,''I believe it is possible to win the fight poverty because there goal is there access to learning and there health care.

First,there access to learning is not that good they do not have enough of money to give them any lunch in the day so the starve and get sick because they do not have any food. On paragraph 10 it states that '' It was hard for them to concentrate, through, as there was no midday meal. By the end of the day, kids didn't have any energy.'' So it was hard for the kids to work in school because they have no food. When the kids go to school they need something in there bodies so they can live. There school supplies are not good to they have no money to go out and get school supplies so theirs probably no way to go and get school supplies for new students.

Lastly, is there is health care. People can't afford health care because they don't have money to afford health care. In the text it says when people are sick over Malaria (mah-lair-eeh-ah) kids can die and adults can get sick. About 20,000 kids can die from this sickness each day. They use bed nets to keep the Malaria away from them. There are also medicines they use to get rid of the sickness that people are getting. Next people can work and put there children in school so they can receive money.  

In conclusion this is why based on the article '' A Brighter Future'' it is possible to win the fight of poverty there goal is to access to learning and there health care. ",1,2018-12-03 11:23:23.0,2018-12-06 14:39:42.0,2018-12-06 15:13:09.0,00:33:27,"[believe, it, is, possible, to, win], [so, the, starve, and, get, sick], [concentrate, through, as, there, was, no, midday, meal], [the, end, of, the, day, kids], [the, kids, to, work, in, school, because, they, have, no], [there, school, supplies, are, not, good], [way, to, go, and, get, school], [it, says, when, people, are, sick, over, malaria], [mahlaireehah, kids, can, die, and, adults], [they, use, bed, nets, to, keep], [poverty, there, goal, is, to, access]","[believe, it, is, possible, to, win], [so, the, starve, and, get, sick], [concentrate, through, as, there, was, no, midday, meal], [the, end, of, the, day, kids], [the, kids, to, work, in, school, because, they, have, no], [there, school, supplies, are, not, good], [way, to, go, and, get, school], [it, says, when, people, are, sick, over, malaria], [mahlaireehah, kids, can, die, and, adults], [they, use, bed, nets, to, keep], [poverty, there, goal, is, to, access]"
318,141,8.00,17,0,13,J.,P,"                   Based on the article "" A Brighter future"" I believe it is possible to win the fight    against poverty . 

     The kids parents can't afford the fees of the school.The text says , they need supplies like books , paper , and pencils.they do not have a midday meal and have no energy to
 do anything .But, they work  to provide water",1,"Based on the article "" A Brighter future"" I believe it is possible to win the fight against poverty .

The kids parents can't afford the fees of the school.The text says , they need supplies like books , paper , and pencils.""they do not have a midday meal and have no energy to do anything .But, they work to provide water and  some foods.The text says,the kids had to get bails of water.               

One thing I noticed  is most of the village is poor.The author states,the people of the village can barely even afford medicine.'' Another thing is there were 3 children to a bed and  2 adults to a bed . One thing is  they were  to sick and so
some were dieing .The text says, there were diseases  such as Malaria,kids can die and adults get very sick.Some of the                                                                                                            
patients weren't even getting treatment because  it was so packed.

That is why I believe it's possible to win against poverty",1,2018-12-03 11:24:00.0,2018-12-06 14:38:53.0,2018-12-06 15:31:14.0,00:52:21,"[believe, it, is, possible, to, win], [the, kids, parents, cant, afford, the, fees], [says, they, need, supplies, like, books], [do, not, have, a, midday, meal]","[believe, it, is, possible, to, win], [the, kids, parents, cant, afford, the, fees], [says, they, need, supplies, like, books], [do, not, have, a, midday, meal], [village, can, barely, even, afford, medicine], [were, 3, children, to, a, bed], [sick, and, so, some, were, dieing]"
